Ticker,Company,Currency,Exchange,industry,Env_Grade,Env_Level,Soc_Grade,Soc_Level,Gov_Grade,Gov_Level,Env_Score,Soc_Score,Gov_Score,Total_Score,Total_Grade,Total_Level,ESG_Impact_Score,ESG_Risk_Level,Env_Score_Norm,Soc_Score_Norm,Gov_Score_Norm,Total_Score_Norm,Industry_Avg_Score,ESG_Score_Deviation,twitter_esg_sentiment,Sentiment Score,dominant_topic,topic_esg_impact,Date,avg_deforestation,avg_air_pollution,avg_water_quality_B3,avg_water_quality_B4,avg_water_quality_B5,environmental_deviation_score,avg_deforestation_normalized,avg_air_pollution_normalized,avg_water_quality_B3_normalized,avg_water_quality_B4_normalized,avg_water_quality_B5_normalized
trtx,TPG RE Finance Trust Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,BB,Medium,230.0,239.0,300.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0578034682080924,0.155818540433925,0.5625,0.1805555555555555,995.9444444444443,-226.94444444444449,0.2401749999999999,,,,,,,,,,,,,,,
tru,TransUnion,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,A,High,BB,Medium,BB,Medium,510.0,313.0,310.0,1133.0,BBB,High,377.6666666666667,Low Risk,0.5973025048169556,0.3017751479289941,0.5875,0.5694444444444445,1047.857142857143,85.14285714285711,,,,,,,,,,,,,,,,
yeti,Yeti Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Leisure Products,B,Medium,B,Medium,BB,Medium,269.0,253.0,305.0,827.0,BB,Medium,275.6666666666667,High Risk,0.1329479768786126,0.1834319526627219,0.5750000000000001,0.2425213675213675,780.0,47.0,,,,,,,,,,,,,,,,
yelp,Yelp Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,A,High,B,Medium,245.0,515.0,213.0,973.0,BBB,High,324.3333333333333,Medium Risk,0.0867052023121386,0.7001972386587771,0.345,0.3985042735042735,935.2608695652174,37.73913043478262,0.3327326086956522,0.0955555555555555,,,,,,,,,,,,,,
yext,Yext Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,BB,Medium,BB,Medium,BB,Medium,325.0,314.0,310.0,949.0,BBB,High,316.3333333333333,Medium Risk,0.2408477842003853,0.3037475345167653,0.5875,0.372863247863248,1031.3174603174602,-82.31746031746025,0.25,,,,,,,,,,,,,,,
spr,Spirit AeroSystems Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,515.0,337.0,300.0,1152.0,BBB,High,384.0,Low Risk,0.6069364161849711,0.349112426035503,0.5625,0.5897435897435898,1089.7,62.299999999999955,0.4559318181818181,0.0,,,,,,,,,,,,,,
ysg,Yatsen Holding Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,BB,Medium,B,Medium,BB,Medium,355.0,217.0,325.0,897.0,BB,Medium,299.0,Medium Risk,0.2986512524084778,0.1124260355029586,0.625,0.3173076923076924,945.55,-48.549999999999955,0.5719,,,,,,,,,,,,,,,
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,200.0,205.0,205.0,610.0,B,Medium,203.33333333333337,High Risk,0.0,0.0887573964497041,0.3249999999999999,0.0106837606837606,909.3333333333334,-299.33333333333337,0.6042666666666666,0.1779,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,200.0,205.0,205.0,610.0,B,Medium,203.33333333333337,High Risk,0.0,0.0887573964497041,0.3249999999999999,0.0106837606837606,909.3333333333334,-299.33333333333337,0.6042666666666666,0.1779,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
yumc,Yum China Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,205.0,217.0,220.0,642.0,B,Medium,214.0,High Risk,0.0096339113680153,0.1124260355029586,0.3625,0.0448717948717949,918.8636363636364,-276.8636363636364,,,,,,,,,,,,,,,,
trox,Tronox Holdings PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,503.0,320.0,300.0,1123.0,BBB,High,374.3333333333333,Low Risk,0.5838150289017341,0.3155818540433925,0.5625,0.5587606837606839,1058.8947368421052,64.1052631578948,,,,,,,,,,,,,,,,
zepp,Zepp Health Corp,CNY,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,B,Medium,B,Medium,B,Medium,202.0,210.0,295.0,707.0,B,Medium,235.66666666666663,High Risk,0.0038535645472061,0.0986193293885601,0.55,0.1143162393162393,933.0,-226.0,,,,,,,,,,,,,,,,
zev,Lightning eMotors Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,B,Medium,535.0,391.0,240.0,1166.0,BBB,High,388.6666666666667,Low Risk,0.6454720616570329,0.455621301775148,0.4125,0.6047008547008547,1048.047619047619,117.95238095238096,,,,,,,,,,,,,,,,
zuo,Zuora Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,B,Medium,B,Medium,240.0,234.0,200.0,674.0,B,Medium,224.66666666666663,High Risk,0.0770712909441233,0.145956607495069,0.3125,0.0790598290598291,1031.3174603174602,-357.31746031746025,0.25,,,,,,,,,,,,,,,
zim,ZIM Integrated Shipping Services Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Marine,BB,Medium,BB,Medium,BB,Medium,329.0,351.0,320.0,1000.0,BBB,High,333.3333333333333,Medium Risk,0.2485549132947976,0.3767258382642998,0.6125,0.4273504273504275,865.3333333333334,134.66666666666663,,,,,,,,,,,,,,,,
zyme,Zymeworks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,B,Medium,BB,Medium,BB,Medium,240.0,326.0,305.0,871.0,BB,Medium,290.3333333333333,Medium Risk,0.0770712909441233,0.3274161735700198,0.5750000000000001,0.2895299145299146,866.9107142857143,4.089285714285666,,,,,,,,,,,,,,,,
zws,Zurn Elkay Water Solutions Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1074.2,25.799999999999955,0.6278666666666667,,,,,,,,,,,,,,,
you,Clear Secure Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,B,Medium,B,Medium,515.0,278.0,205.0,998.0,BBB,High,332.6666666666667,Medium Risk,0.6069364161849711,0.232741617357002,0.3249999999999999,0.4252136752136753,1031.3174603174602,-33.317460317460245,0.25,,,,,,,,,,,,,,,
zen,Zendesk Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,515.0,338.0,320.0,1173.0,BBB,High,391.0,Low Risk,0.6069364161849711,0.3510848126232742,0.6125,0.6121794871794873,1031.3174603174602,141.68253968253975,0.25,,,,,,,,,,,,,,,
plxs,Plexus Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,510.0,300.0,300.0,1110.0,BBB,High,370.0,Medium Risk,0.5973025048169556,0.2761341222879684,0.5625,0.544871794871795,933.0,177.0,,,,,,,,,,,,,,,,
ship,Seanergy Maritime Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Marine,BB,Medium,BB,Medium,BB,Medium,345.0,300.0,305.0,950.0,BBB,High,316.6666666666667,Medium Risk,0.2793834296724469,0.2761341222879684,0.5750000000000001,0.373931623931624,865.3333333333334,84.66666666666663,,,,,,,,,,,,,,,,
shls,Shoals Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,BB,Medium,285.0,280.0,300.0,865.0,BB,Medium,288.3333333333333,Medium Risk,0.163776493256262,0.2366863905325444,0.5625,0.2831196581196581,933.0,-68.0,,,,,,,,,,,,,,,,
shoo,Steven Madden Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,A,High,B,Medium,BB,Medium,508.0,231.0,300.0,1039.0,BBB,High,346.3333333333333,Medium Risk,0.5934489402697496,0.1400394477317554,0.5625,0.469017094017094,944.4444444444443,94.55555555555554,0.0,,,,,,,,,,,,,,,
shyf,Shyft Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,B,Medium,510.0,303.0,275.0,1088.0,BBB,High,362.6666666666667,Medium Risk,0.5973025048169556,0.2820512820512821,0.5,0.5213675213675214,1048.047619047619,39.95238095238096,,,,,,,,,,,,,,,,
sibn,SI-BONE Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,220.0,228.0,210.0,658.0,B,Medium,219.33333333333337,High Risk,0.0385356454720616,0.1341222879684418,0.3375,0.0619658119658119,938.7647058823528,-280.7647058823529,0.54135,,,,,,,,,,,,,,,
sieb,Siebert Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,BB,Medium,B,Medium,B,Medium,300.0,299.0,235.0,834.0,BB,Medium,278.0,High Risk,0.1926782273603083,0.2741617357001972,0.4,0.25,909.3333333333334,-75.33333333333337,0.6042666666666666,0.1779,,,,,,,,,,,,,,
plya,Playa Hotels & Resorts NV,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,210.0,200.0,205.0,615.0,B,Medium,205.0,High Risk,0.0192678227360308,0.0788954635108481,0.3249999999999999,0.016025641025641,918.8636363636364,-303.8636363636364,,,,,,,,,,,,,,,,
wwe,World Wrestling Entertainment Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,BB,Medium,BB,Medium,275.0,332.0,315.0,922.0,BBB,High,307.3333333333333,Medium Risk,0.1445086705202311,0.3392504930966469,0.6,0.344017094017094,935.2608695652174,-13.260869565217376,0.3327326086956522,0.0955555555555555,,,,,,,,,,,,,,
pmcb,PharmaCyte Biotech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,220.0,202.0,300.0,722.0,B,Medium,240.66666666666663,High Risk,0.0385356454720616,0.0828402366863905,0.5625,0.1303418803418803,866.9107142857143,-144.9107142857143,,,,,,,,,,,,,,,,
www,Wolverine World Wide Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BB,Medium,B,Medium,BB,Medium,390.0,298.0,308.0,996.0,BBB,High,332.0,Medium Risk,0.3660886319845857,0.272189349112426,0.5825,0.4230769230769232,944.4444444444443,51.55555555555554,0.0,,,,,,,,,,,,,,,
xhr,Xenia Hotels & Resorts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,260.0,263.0,236.0,759.0,BB,Medium,253.0,High Risk,0.1156069364161849,0.2031558185404339,0.4024999999999999,0.1698717948717949,995.9444444444443,-236.94444444444449,0.2401749999999999,,,,,,,,,,,,,,,
x,United States Steel Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,A,High,BB,Medium,BB,Medium,535.0,364.0,300.0,1199.0,BBB,High,399.6666666666667,Low Risk,0.6454720616570329,0.4023668639053254,0.5625,0.639957264957265,1028.3333333333333,170.66666666666674,,,,,,,,,,,,,,,,
xpev,Xpeng Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,B,Medium,B,Medium,B,Medium,215.0,208.0,200.0,623.0,B,Medium,207.66666666666663,High Risk,0.0289017341040462,0.0946745562130177,0.3125,0.0245726495726495,859.25,-236.25,,,,,,,,,,,,,,,,
xpo,XPO Logistics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,A,High,BB,Medium,BB,Medium,560.0,318.0,300.0,1178.0,BBB,High,392.6666666666667,Low Risk,0.6936416184971099,0.3116370808678501,0.5625,0.6175213675213677,1076.3333333333333,101.66666666666674,0.0,,,,,,,,,,,,,,,
xin,Xinyuan Real Estate Co Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,BB,Medium,205.0,242.0,300.0,747.0,B,Medium,249.0,High Risk,0.0096339113680153,0.1617357001972387,0.5625,0.157051282051282,995.9444444444443,-248.94444444444449,0.2401749999999999,,,,,,,,,,,,,,,
xl,XL Fleet Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,833.3333333333334,-233.33333333333337,0.0,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
xl,XL Fleet Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,833.3333333333334,-233.33333333333337,0.0,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
xyf,X Financial,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,215.0,205.0,200.0,620.0,B,Medium,206.66666666666663,High Risk,0.0289017341040462,0.0887573964497041,0.3125,0.0213675213675214,909.3333333333334,-289.33333333333337,0.6042666666666666,0.1779,,,,,,,,,,,,,,
y,Alleghany Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,B,Medium,B,Medium,BB,Medium,215.0,240.0,300.0,755.0,BB,Medium,251.66666666666663,High Risk,0.0289017341040462,0.1577909270216962,0.5625,0.1655982905982906,1012.3703703703704,-257.3703703703703,,,,,,,,,,,,,,,,
yala,Yalla Group Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,B,Medium,B,Medium,233.0,244.0,220.0,697.0,B,Medium,232.33333333333337,High Risk,0.0635838150289017,0.165680473372781,0.3625,0.1036324786324787,935.2608695652174,-238.26086956521735,0.3327326086956522,0.0955555555555555,,,,,,,,,,,,,,
wts,Watts Water Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BBB,High,BB,Medium,B,Medium,420.0,303.0,210.0,933.0,BBB,High,311.0,Medium Risk,0.4238921001926782,0.2820512820512821,0.3375,0.3557692307692308,1048.047619047619,-115.04761904761904,,,,,,,,,,,,,,,,
sien,Sientra Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,BB,Medium,B,Medium,219.0,308.0,236.0,763.0,BB,Medium,254.33333333333337,High Risk,0.0366088631984585,0.291913214990138,0.4024999999999999,0.1741452991452992,938.7647058823528,-175.76470588235293,0.54135,,,,,,,,,,,,,,,
hain,Hain Celestial Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,BB,Medium,BB,Medium,520.0,302.0,305.0,1127.0,BBB,High,375.6666666666667,Low Risk,0.6165703275529866,0.2800788954635109,0.5750000000000001,0.5630341880341881,1131.071428571429,-4.071428571428669,0.2732,,,,,,,,,,,,,,,
mtc,MMTEC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,B,Medium,BB,Medium,221.0,225.0,305.0,751.0,BB,Medium,250.33333333333337,High Risk,0.0404624277456647,0.1282051282051282,0.5750000000000001,0.1613247863247863,1031.3174603174602,-280.31746031746025,0.25,,,,,,,,,,,,,,,
mtcr,Metacrine Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,210.0,207.0,330.0,747.0,B,Medium,249.0,High Risk,0.0192678227360308,0.0927021696252465,0.6375000000000001,0.157051282051282,866.9107142857143,-119.91071428571432,,,,,,,,,,,,,,,,
mtem,Molecular Templates Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,360.0,325.0,320.0,1005.0,BBB,High,335.0,Medium Risk,0.3082851637764932,0.3254437869822486,0.6125,0.4326923076923078,866.9107142857143,138.0892857142857,,,,,,,,,,,,,,,,
mtls,Materialise NV,EUR,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,505.0,301.0,300.0,1106.0,BBB,High,368.6666666666667,Medium Risk,0.5876685934489403,0.2781065088757397,0.5625,0.5405982905982906,1031.3174603174602,74.68253968253975,0.25,,,,,,,,,,,,,,,
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,B,Medium,B,Medium,B,Medium,200.0,260.0,230.0,690.0,B,Medium,230.0,High Risk,0.0,0.1972386587771203,0.3875,0.0961538461538461,945.55,-255.54999999999995,0.5719,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,B,Medium,B,Medium,B,Medium,200.0,260.0,230.0,690.0,B,Medium,230.0,High Risk,0.0,0.1972386587771203,0.3875,0.0961538461538461,945.55,-255.54999999999995,0.5719,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
mtrx,Matrix Service Co,USD,NASDAQ NMS - GLOBAL MARKET,Construction,A,High,BB,Medium,B,Medium,589.0,390.0,277.0,1256.0,A,High,418.6666666666667,Low Risk,0.7495183044315992,0.4536489151873767,0.505,0.7008547008547009,1082.6666666666667,173.33333333333326,0.802,,,,,,,,,,,,,,,
halo,Halozyme Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,510.0,302.0,315.0,1127.0,BBB,High,375.6666666666667,Low Risk,0.5973025048169556,0.2800788954635109,0.6,0.5630341880341881,866.9107142857143,260.08928571428567,,,,,,,,,,,,,,,,
hall,Hallmark Financial Services Inc,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,B,Medium,B,Medium,BB,Medium,215.0,233.0,300.0,748.0,B,Medium,249.33333333333337,High Risk,0.0289017341040462,0.1439842209072978,0.5625,0.1581196581196581,1012.3703703703704,-264.3703703703703,,,,,,,,,,,,,,,,
mvbf,MVB Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,210.0,215.0,215.0,640.0,B,Medium,213.33333333333337,High Risk,0.0192678227360308,0.1084812623274161,0.35,0.0427350427350426,898.3103448275862,-258.31034482758616,,,,,,,,,,,,,,,,
mvst,Microvast Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,B,Medium,B,Medium,B,Medium,225.0,282.0,210.0,717.0,B,Medium,239.0,High Risk,0.048169556840077,0.2406311637080868,0.3375,0.125,1048.047619047619,-331.04761904761904,,,,,,,,,,,,,,,,
mvis,MicroVision Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,BBB,High,BB,Medium,BB,Medium,451.0,300.0,330.0,1081.0,BBB,High,360.3333333333333,Medium Risk,0.4836223506743738,0.2761341222879684,0.6375000000000001,0.513888888888889,933.0,148.0,,,,,,,,,,,,,,,,
mxct,MaxCyte Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,B,Medium,BB,Medium,B,Medium,220.0,300.0,248.0,768.0,BB,Medium,256.0,High Risk,0.0385356454720616,0.2761341222879684,0.4325,0.1794871794871795,993.125,-225.125,,0.0,,,,,,,,,,,,,,
mygn,Myriad Genetics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,B,Medium,353.0,321.0,294.0,968.0,BBB,High,322.6666666666667,Medium Risk,0.2947976878612716,0.3175542406311637,0.5475,0.3931623931623932,866.9107142857143,101.08928571428568,,,,,,,,,,,,,,,,
myfw,First Western Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,BB,Medium,BB,Medium,B,Medium,351.0,300.0,235.0,886.0,BB,Medium,295.3333333333333,Medium Risk,0.2909441233140654,0.2761341222879684,0.4,0.3055555555555556,898.3103448275862,-12.310344827586164,,,,,,,,,,,,,,,,
mxl,Maxlinear Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,BB,Medium,535.0,325.0,335.0,1195.0,BBB,High,398.3333333333333,Low Risk,0.6454720616570329,0.3254437869822486,0.65,0.6356837606837608,1030.5833333333333,164.41666666666674,,,,,,,,,,,,,,,,
mymd,MyMD Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,B,Medium,205.0,257.0,230.0,692.0,B,Medium,230.66666666666663,High Risk,0.0096339113680153,0.1913214990138067,0.3875,0.0982905982905982,903.6666666666666,-211.66666666666663,,,,,,,,,,,,,,,,
myps,Playstudios Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,B,Medium,B,Medium,B,Medium,205.0,202.0,200.0,607.0,B,Medium,202.33333333333337,High Risk,0.0096339113680153,0.0828402366863905,0.3125,0.0074786324786324,935.2608695652174,-328.2608695652174,0.3327326086956522,0.0955555555555555,,,,,,,,,,,,,,
mttr,Matterport Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,BB,Medium,BB,Medium,B,Medium,346.0,325.0,260.0,931.0,BBB,High,310.3333333333333,Medium Risk,0.28131021194605,0.3254437869822486,0.4625,0.3536324786324787,1031.3174603174602,-100.31746031746025,0.25,,,,,,,,,,,,,,,
mtsi,MACOM Technology Solutions Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,BB,Medium,BB,Medium,B,Medium,377.0,309.0,255.0,941.0,BBB,High,313.6666666666667,Medium Risk,0.3410404624277456,0.2938856015779093,0.45,0.3643162393162394,1030.5833333333333,-89.58333333333326,,,,,,,,,,,,,,,,
clro,Clearone Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,BB,Medium,B,Medium,B,Medium,370.0,228.0,210.0,808.0,BB,Medium,269.3333333333333,High Risk,0.327552986512524,0.1341222879684418,0.3375,0.2222222222222222,938.2222222222222,-130.22222222222217,,,,,,,,,,,,,,,,
clsn,Celsion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,255.0,214.0,300.0,769.0,BB,Medium,256.3333333333333,High Risk,0.1059730250481695,0.106508875739645,0.5625,0.1805555555555555,866.9107142857143,-97.91071428571432,,,,,,,,,,,,,,,,
gure,Gulf Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,BBB,High,B,Medium,BB,Medium,408.0,206.0,300.0,914.0,BBB,High,304.6666666666667,Medium Risk,0.4007707129094411,0.0907297830374753,0.5625,0.3354700854700855,1058.8947368421052,-144.8947368421052,,,,,,,,,,,,,,,,
gvp,GSE Systems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,B,Medium,505.0,307.0,245.0,1057.0,BBB,High,352.3333333333333,Medium Risk,0.5876685934489403,0.2899408284023668,0.425,0.4882478632478634,1031.3174603174602,25.682539682539755,0.25,,,,,,,,,,,,,,,
gyro,Gyrodyne LLC,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,B,Medium,B,Medium,B,Medium,240.0,206.0,240.0,686.0,B,Medium,228.66666666666663,High Risk,0.0770712909441233,0.0907297830374753,0.4125,0.0918803418803418,995.9444444444443,-309.94444444444446,0.2401749999999999,,,,,,,,,,,,,,,
gwrs,Global Water Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,BB,Medium,B,Medium,B,Medium,367.0,297.0,235.0,899.0,BB,Medium,299.6666666666667,Medium Risk,0.3217726396917148,0.2702169625246548,0.4,0.3194444444444445,1190.6333333333334,-291.63333333333344,,,,,,,,,,,,,,,,
ha,Hawaiian Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,B,Medium,BB,Medium,B,Medium,200.0,321.0,200.0,721.0,B,Medium,240.33333333333337,High Risk,0.0,0.3175542406311637,0.3125,0.1292735042735042,838.7142857142857,-117.71428571428568,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
ha,Hawaiian Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,B,Medium,BB,Medium,B,Medium,200.0,321.0,200.0,721.0,B,Medium,240.33333333333337,High Risk,0.0,0.3175542406311637,0.3125,0.1292735042735042,838.7142857142857,-117.71428571428568,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
clsk,CleanSpark Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,570.0,326.0,310.0,1206.0,A,High,402.0,Low Risk,0.7129094412331407,0.3274161735700198,0.5875,0.6474358974358975,1031.3174603174602,174.68253968253975,0.25,,,,,,,,,,,,,,,
clsd,Clearside Biomedical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,B,Medium,215.0,230.0,200.0,645.0,B,Medium,215.0,High Risk,0.0289017341040462,0.1380670611439842,0.3125,0.0480769230769231,903.6666666666666,-258.66666666666663,,,,,,,,,,,,,,,,
haac,Health Assurance Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,BB,Medium,200.0,258.0,300.0,758.0,BB,Medium,252.66666666666663,High Risk,0.0,0.1932938856015779,0.5625,0.1688034188034188,709.3076923076923,48.692307692307736,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
haac,Health Assurance Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,BB,Medium,200.0,258.0,300.0,758.0,BB,Medium,252.66666666666663,High Risk,0.0,0.1932938856015779,0.5625,0.1688034188034188,709.3076923076923,48.692307692307736,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
hafc,Hanmi Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,250.0,207.0,233.0,690.0,B,Medium,230.0,High Risk,0.0963391136801541,0.0927021696252465,0.395,0.0961538461538461,898.3103448275862,-208.31034482758616,,,,,,,,,,,,,,,,
clst,Catalyst Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,BB,Medium,B,Medium,260.0,350.0,267.0,877.0,BB,Medium,292.3333333333333,Medium Risk,0.1156069364161849,0.3747534516765287,0.48,0.295940170940171,909.3333333333334,-32.33333333333337,0.6042666666666666,0.1779,,,,,,,,,,,,,,
clwt,Euro Tech Holdings Company Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies and Distributors,B,Medium,B,Medium,B,Medium,230.0,201.0,210.0,641.0,B,Medium,213.66666666666663,High Risk,0.0578034682080924,0.0808678500986193,0.3375,0.0438034188034188,885.2,-244.20000000000005,0.2382,0.3182,,,,,,,,,,,,,,
clxt,Calyxt Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,535.0,322.0,325.0,1182.0,BBB,High,394.0,Low Risk,0.6454720616570329,0.3195266272189349,0.625,0.6217948717948719,866.9107142857143,315.08928571428567,,,,,,,,,,,,,,,,
cmbm,Cambium Networks Corp,USD,NASDAQ NMS - GLOBAL MARKET,Communications,A,High,BB,Medium,BB,Medium,505.0,337.0,300.0,1142.0,BBB,High,380.6666666666667,Low Risk,0.5876685934489403,0.349112426035503,0.5625,0.5790598290598291,938.2222222222222,203.77777777777783,,,,,,,,,,,,,,,,
